#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
7.7000000 	 0.2250000 	 -0.5000000 	 0.8164000 	 1.5815000 	 2.1116000 	 2.5865000 	 0.1583000 	 0.6594000 	 0.0145000 	 0.0265000 	 0.3528000
7.7000000 	 0.3500000 	 -4.0000000 	 33.6816000 	 0.0000000 	 0.0012000 	 0.8959000 	 0.0017000 	 0.3812000 	 0.0892000 	 0.0015000 	 0.1454000
7.7000000 	 0.3500000 	 -3.7500000 	 34.3330000 	 0.0000000 	 0.0095000 	 1.3200000 	 0.0086000 	 0.7499000 	 0.1176000 	 0.0053000 	 0.4160000
7.7000000 	 0.3500000 	 -3.5000000 	 30.2311000 	 0.0000000 	 0.0514000 	 1.7402000 	 0.0327000 	 1.4514000 	 0.1508000 	 0.0173000 	 1.1273000
7.7000000 	 0.3500000 	 -3.2500000 	 22.0706000 	 0.0000000 	 0.2357000 	 2.0302000 	 0.0860000 	 2.5665000 	 0.1850000 	 0.0395000 	 2.1417000
7.7000000 	 0.3500000 	 -3.0000000 	 14.6574000 	 0.0068000 	 0.8822000 	 2.2361000 	 0.1633000 	 4.1199000 	 0.2132000 	 0.0660000 	 3.0282000
7.7000000 	 0.3500000 	 -2.7500000 	 10.3866000 	 0.0325000 	 2.2726000 	 2.3942000 	 0.2416000 	 5.7821000 	 0.2215000 	 0.0881000 	 3.4970000
7.7000000 	 0.3500000 	 -2.5000000 	 7.0104000 	 0.1250000 	 3.9851000 	 2.6047000 	 0.3093000 	 7.0966000 	 0.2094000 	 0.1032000 	 3.6093000
7.7000000 	 0.3500000 	 -2.2500000 	 4.9376000 	 0.3800000 	 5.2961000 	 2.8931000 	 0.3520000 	 7.5659000 	 0.1836000 	 0.1084000 	 3.3984000
7.7000000 	 0.3500000 	 -2.0000000 	 4.2330000 	 0.8605000 	 5.9211000 	 3.2139000 	 0.3486000 	 6.9420000 	 0.1491000 	 0.1004000 	 2.8689000
7.7000000 	 0.3500000 	 -1.7500000 	 3.5723000 	 1.4460000 	 5.7779000 	 3.4885000 	 0.2922000 	 5.4797000 	 0.1098000 	 0.0799000 	 2.1331000
7.7000000 	 0.3500000 	 -1.5000000 	 3.2005000 	 1.8455000 	 4.9106000 	 3.6148000 	 0.2047000 	 3.7715000 	 0.0730000 	 0.0543000 	 1.3931000
7.7000000 	 0.3500000 	 -1.2500000 	 2.6652000 	 1.8583000 	 3.7787000 	 3.5351000 	 0.1257000 	 2.3714000 	 0.0454000 	 0.0329000 	 0.8269000
7.7000000 	 0.3500000 	 -1.0000000 	 2.5432000 	 1.6012000 	 2.7924000 	 3.2657000 	 0.0746000 	 1.4513000 	 0.0284000 	 0.0192000 	 0.4744000
7.7000000 	 0.3500000 	 -0.7500000 	 2.2107000 	 1.4271000 	 2.3144000 	 2.8797000 	 0.0523000 	 0.9197000 	 0.0180000 	 0.0124000 	 0.2793000
7.7000000 	 0.3500000 	 -0.5000000 	 0.9200000 	 1.9793000 	 2.5376000 	 2.5922000 	 0.1439000 	 0.8486000 	 0.0137000 	 0.0244000 	 0.3320000
7.7000000 	 0.4750000 	 -4.0000000 	 33.2218000 	 0.0000000 	 0.0015000 	 0.8940000 	 0.0015000 	 0.4818000 	 0.0872000 	 0.0014000 	 0.1396000
7.7000000 	 0.4750000 	 -3.7500000 	 33.3566000 	 0.0000000 	 0.0124000 	 1.3148000 	 0.0084000 	 0.9703000 	 0.1159000 	 0.0052000 	 0.4187000
7.7000000 	 0.4750000 	 -3.5000000 	 29.9472000 	 0.0000000 	 0.0632000 	 1.7314000 	 0.0307000 	 1.8472000 	 0.1478000 	 0.0165000 	 1.0942000
7.7000000 	 0.4750000 	 -3.2500000 	 21.8269000 	 0.0000000 	 0.2944000 	 2.0336000 	 0.0820000 	 3.2930000 	 0.1821000 	 0.0381000 	 2.1063000
7.7000000 	 0.4750000 	 -3.0000000 	 14.6867000 	 0.0082000 	 1.0779000 	 2.2362000 	 0.1545000 	 5.2442000 	 0.2092000 	 0.0634000 	 2.9680000
7.7000000 	 0.4750000 	 -2.7500000 	 10.2138000 	 0.0382000 	 2.6388000 	 2.4117000 	 0.2279000 	 7.3210000 	 0.2177000 	 0.0847000 	 3.4458000
7.7000000 	 0.4750000 	 -2.5000000 	 7.0153000 	 0.1446000 	 4.3902000 	 2.6375000 	 0.2903000 	 8.9169000 	 0.2061000 	 0.0989000 	 3.5668000
7.7000000 	 0.4750000 	 -2.2500000 	 4.9774000 	 0.4266000 	 5.5412000 	 2.9313000 	 0.3290000 	 9.4375000 	 0.1816000 	 0.1038000 	 3.3624000
7.7000000 	 0.4750000 	 -2.0000000 	 4.3395000 	 0.9390000 	 6.0538000 	 3.2681000 	 0.3277000 	 8.6853000 	 0.1488000 	 0.0966000 	 2.8534000
7.7000000 	 0.4750000 	 -1.7500000 	 3.6927000 	 1.5702000 	 5.9845000 	 3.5719000 	 0.2791000 	 6.9732000 	 0.1107000 	 0.0780000 	 2.1424000
7.7000000 	 0.4750000 	 -1.5000000 	 3.1864000 	 2.0334000 	 5.1796000 	 3.7125000 	 0.1985000 	 4.9002000 	 0.0741000 	 0.0537000 	 1.4086000
7.7000000 	 0.4750000 	 -1.2500000 	 2.8754000 	 2.0790000 	 4.0303000 	 3.6140000 	 0.1230000 	 3.1335000 	 0.0463000 	 0.0326000 	 0.8379000
7.7000000 	 0.4750000 	 -1.0000000 	 2.5966000 	 1.8145000 	 3.0102000 	 3.3184000 	 0.0738000 	 1.9462000 	 0.0290000 	 0.0192000 	 0.4839000
7.7000000 	 0.4750000 	 -0.7500000 	 2.2555000 	 1.6259000 	 2.4991000 	 2.9071000 	 0.0507000 	 1.2471000 	 0.0188000 	 0.0123000 	 0.2872000
7.7000000 	 0.4750000 	 -0.5000000 	 0.9993000 	 2.4097000 	 2.9425000 	 2.5982000 	 0.1261000 	 1.0862000 	 0.0131000 	 0.0218000 	 0.3071000
7.7000000 	 0.6000000 	 -4.0000000 	 32.3551000 	 0.0000000 	 0.0019000 	 0.8941000 	 0.0014000 	 0.6067000 	 0.0848000 	 0.0014000 	 0.1375000
7.7000000 	 0.6000000 	 -3.7500000 	 32.8758000 	 0.0000000 	 0.0149000 	 1.3195000 	 0.0076000 	 1.2079000 	 0.1123000 	 0.0048000 	 0.3984000
7.7000000 	 0.6000000 	 -3.5000000 	 29.4783000 	 0.0000000 	 0.0768000 	 1.7277000 	 0.0286000 	 2.3277000 	 0.1441000 	 0.0156000 	 1.0611000
7.7000000 	 0.6000000 	 -3.2500000 	 20.9641000 	 0.0000000 	 0.3668000 	 2.0514000 	 0.0781000 	 4.2106000 	 0.1787000 	 0.0369000 	 2.0848000
7.7000000 	 0.6000000 	 -3.0000000 	 14.4048000 	 0.0098000 	 1.2901000 	 2.2446000 	 0.1446000 	 6.6170000 	 0.2045000 	 0.0605000 	 2.9070000
7.7000000 	 0.6000000 	 -2.7500000 	 9.9058000 	 0.0441000 	 3.0051000 	 2.4273000 	 0.2118000 	 9.1484000 	 0.2127000 	 0.0805000 	 3.3763000
7.7000000 	 0.6000000 	 -2.5000000 	 7.0392000 	 0.1622000 	 4.8075000 	 2.6605000 	 0.2678000 	 11.0310000 	 0.2017000 	 0.0936000 	 3.4978000
7.7000000 	 0.6000000 	 -2.2500000 	 5.7098000 	 0.4590000 	 5.9206000 	 2.9545000 	 0.3016000 	 11.5625000 	 0.1786000 	 0.0979000 	 3.2974000
7.7000000 	 0.6000000 	 -2.0000000 	 4.4852000 	 0.9827000 	 6.3294000 	 3.3227000 	 0.3042000 	 10.7308000 	 0.1479000 	 0.0923000 	 2.8300000
7.7000000 	 0.6000000 	 -1.7500000 	 3.6716000 	 1.6292000 	 6.1812000 	 3.6611000 	 0.2641000 	 8.7747000 	 0.1114000 	 0.0757000 	 2.1502000
7.7000000 	 0.6000000 	 -1.5000000 	 3.3046000 	 2.1525000 	 5.3811000 	 3.8192000 	 0.1916000 	 6.3185000 	 0.0753000 	 0.0529000 	 1.4257000
7.7000000 	 0.6000000 	 -1.2500000 	 2.8749000 	 2.2542000 	 4.2425000 	 3.7122000 	 0.1203000 	 4.1284000 	 0.0473000 	 0.0325000 	 0.8526000
7.7000000 	 0.6000000 	 -1.0000000 	 2.6314000 	 1.9972000 	 3.2078000 	 3.3819000 	 0.0732000 	 2.6111000 	 0.0297000 	 0.0194000 	 0.4963000
7.7000000 	 0.6000000 	 -0.7500000 	 2.2611000 	 1.7998000 	 2.6281000 	 2.9414000 	 0.0500000 	 1.6999000 	 0.0197000 	 0.0125000 	 0.2981000
7.7000000 	 0.6000000 	 -0.5000000 	 1.1502000 	 2.8249000 	 3.2328000 	 2.6100000 	 0.1045000 	 1.3761000 	 0.0126000 	 0.0186000 	 0.2777000
7.8000000 	 -1.4000000 	 -4.0000000 	 34.8982000 	 0.0000000 	 0.0000000 	 0.9025000 	 0.0023000 	 0.0093000 	 0.1178000 	 0.0021000 	 0.1929000
7.8000000 	 -1.4000000 	 -3.7500000 	 35.5330000 	 0.0000000 	 0.0000000 	 1.3228000 	 0.0121000 	 0.0183000 	 0.1537000 	 0.0071000 	 0.5464000
7.8000000 	 -1.4000000 	 -3.5000000 	 31.6501000 	 0.0000000 	 0.0000000 	 1.7296000 	 0.0445000 	 0.0348000 	 0.1957000 	 0.0230000 	 1.4514000
7.8000000 	 -1.4000000 	 -3.2500000 	 22.2931000 	 0.0000000 	 0.0069000 	 2.0340000 	 0.1198000 	 0.0621000 	 0.2408000 	 0.0535000 	 2.8030000
7.8000000 	 -1.4000000 	 -3.0000000 	 14.9200000 	 0.0000000 	 0.0272000 	 2.2130000 	 0.2301000 	 0.1012000 	 0.2782000 	 0.0900000 	 3.9402000
7.8000000 	 -1.4000000 	 -2.7500000 	 9.5027000 	 0.0000000 	 0.0812000 	 2.3437000 	 0.3572000 	 0.1486000 	 0.2914000 	 0.1238000 	 4.5802000
7.8000000 	 -1.4000000 	 -2.5000000 	 6.7328000 	 0.0055000 	 0.1865000 	 2.5015000 	 0.4774000 	 0.1905000 	 0.2738000 	 0.1482000 	 4.7138000
7.8000000 	 -1.4000000 	 -2.2500000 	 4.9717000 	 0.0178000 	 0.3241000 	 2.7046000 	 0.5527000 	 0.2054000 	 0.2343000 	 0.1560000 	 4.3657000
7.8000000 	 -1.4000000 	 -2.0000000 	 4.0744000 	 0.0407000 	 0.4240000 	 2.9339000 	 0.5395000 	 0.1813000 	 0.1840000 	 0.1418000 	 3.6057000
7.8000000 	 -1.4000000 	 -1.7500000 	 3.2922000 	 0.0670000 	 0.4293000 	 3.1538000 	 0.4364000 	 0.1326000 	 0.1320000 	 0.1099000 	 2.6371000
7.8000000 	 -1.4000000 	 -1.5000000 	 2.8755000 	 0.0814000 	 0.3511000 	 3.2905000 	 0.2943000 	 0.0840000 	 0.0870000 	 0.0728000 	 1.7078000
7.8000000 	 -1.4000000 	 -1.2500000 	 2.5724000 	 0.0787000 	 0.2491000 	 3.2899000 	 0.1764000 	 0.0498000 	 0.0540000 	 0.0434000 	 1.0119000
7.8000000 	 -1.4000000 	 -1.0000000 	 2.2874000 	 0.0647000 	 0.1612000 	 3.1196000 	 0.1044000 	 0.0294000 	 0.0330000 	 0.0251000 	 0.5743000
7.8000000 	 -1.4000000 	 -0.7500000 	 1.2824000 	 0.0551000 	 0.1106000 	 2.7592000 	 0.1541000 	 0.0216000 	 0.0197000 	 0.0285000 	 0.4487000
7.8000000 	 -1.4000000 	 -0.5000000 	 0.7770000 	 0.0510000 	 0.0844000 	 2.5549000 	 0.2519000 	 0.0220000 	 0.0222000 	 0.0415000 	 0.5313000
7.8000000 	 -1.2750000 	 -4.0000000 	 34.8765000 	 0.0000000 	 0.0000000 	 0.9023000 	 0.0023000 	 0.0125000 	 0.1177000 	 0.0021000 	 0.1927000
7.8000000 	 -1.2750000 	 -3.7500000 	 35.3532000 	 0.0000000 	 0.0000000 	 1.3269000 	 0.0122000 	 0.0245000 	 0.1540000 	 0.0072000 	 0.5527000
7.8000000 	 -1.2750000 	 -3.5000000 	 31.4785000 	 0.0000000 	 0.0012000 	 1.7228000 	 0.0443000 	 0.0461000 	 0.1952000 	 0.0228000 	 1.4417000
7.8000000 	 -1.2750000 	 -3.2500000 	 22.8092000 	 0.0000000 	 0.0091000 	 2.0153000 	 0.1178000 	 0.0819000 	 0.2394000 	 0.0526000 	 2.7618000
7.8000000 	 -1.2750000 	 -3.0000000 	 15.1576000 	 0.0000000 	 0.0355000 	 2.2008000 	 0.2286000 	 0.1344000 	 0.2776000 	 0.0894000 	 3.9200000
7.8000000 	 -1.2750000 	 -2.7500000 	 9.6744000 	 0.0011000 	 0.1061000 	 2.3382000 	 0.3555000 	 0.1975000 	 0.2909000 	 0.1233000 	 4.5644000
7.8000000 	 -1.2750000 	 -2.5000000 	 6.6776000 	 0.0073000 	 0.2455000 	 2.5044000 	 0.4770000 	 0.2539000 	 0.2738000 	 0.1482000 	 4.7163000
7.8000000 	 -1.2750000 	 -2.2500000 	 5.1310000 	 0.0230000 	 0.4253000 	 2.7002000 	 0.5500000 	 0.2732000 	 0.2342000 	 0.1554000 	 4.3544000
7.8000000 	 -1.2750000 	 -2.0000000 	 4.1543000 	 0.0528000 	 0.5577000 	 2.9337000 	 0.5375000 	 0.2424000 	 0.1841000 	 0.1415000 	 3.6014000
7.8000000 	 -1.2750000 	 -1.7500000 	 3.2878000 	 0.0874000 	 0.5659000 	 3.1578000 	 0.4356000 	 0.1782000 	 0.1320000 	 0.1098000 	 2.6376000
7.8000000 	 -1.2750000 	 -1.5000000 	 2.8108000 	 0.1065000 	 0.4634000 	 3.2950000 	 0.2942000 	 0.1133000 	 0.0869000 	 0.0728000 	 1.7091000
7.8000000 	 -1.2750000 	 -1.2500000 	 2.5954000 	 0.1033000 	 0.3284000 	 3.2925000 	 0.1761000 	 0.0672000 	 0.0540000 	 0.0434000 	 1.0118000
7.8000000 	 -1.2750000 	 -1.0000000 	 2.2135000 	 0.0854000 	 0.2127000 	 3.1202000 	 0.1042000 	 0.0396000 	 0.0330000 	 0.0251000 	 0.5735000
7.8000000 	 -1.2750000 	 -0.7500000 	 1.3561000 	 0.0733000 	 0.1465000 	 2.7594000 	 0.1526000 	 0.0290000 	 0.0197000 	 0.0283000 	 0.4467000
7.8000000 	 -1.2750000 	 -0.5000000 	 0.7337000 	 0.0680000 	 0.1120000 	 2.5551000 	 0.2513000 	 0.0292000 	 0.0222000 	 0.0414000 	 0.5302000
7.8000000 	 -1.1500000 	 -4.0000000 	 34.8480000 	 0.0000000 	 0.0000000 	 0.9020000 	 0.0023000 	 0.0166000 	 0.1176000 	 0.0021000 	 0.1925000
7.8000000 	 -1.1500000 	 -3.7500000 	 35.3381000 	 0.0000000 	 0.0000000 	 1.3267000 	 0.0121000 	 0.0325000 	 0.1538000 	 0.0072000 	 0.5520000
7.8000000 	 -1.1500000 	 -3.5000000 	 31.4859000 	 0.0000000 	 0.0016000 	 1.7220000 	 0.0441000 	 0.0614000 	 0.1951000 	 0.0228000 	 1.4393000
7.8000000 	 -1.1500000 	 -3.2500000 	 22.7789000 	 0.0000000 	 0.0120000 	 2.0161000 	 0.1177000 	 0.1091000 	 0.2393000 	 0.0526000 	 2.7618000
7.8000000 	 -1.1500000 	 -3.0000000 	 15.0940000 	 0.0000000 	 0.0465000 	 2.2016000 	 0.2284000 	 0.1790000 	 0.2775000 	 0.0894000 	 3.9210000
7.8000000 	 -1.1500000 	 -2.7500000 	 9.3596000 	 0.0014000 	 0.1402000 	 2.3498000 	 0.3568000 	 0.2641000 	 0.2914000 	 0.1238000 	 4.5869000
7.8000000 	 -1.1500000 	 -2.5000000 	 6.6988000 	 0.0095000 	 0.3229000 	 2.5071000 	 0.4759000 	 0.3378000 	 0.2737000 	 0.1480000 	 4.7160000
7.8000000 	 -1.1500000 	 -2.2500000 	 5.1429000 	 0.0298000 	 0.5586000 	 2.7027000 	 0.5481000 	 0.3640000 	 0.2342000 	 0.1551000 	 4.3524000
7.8000000 	 -1.1500000 	 -2.0000000 	 4.0147000 	 0.0688000 	 0.7349000 	 2.9445000 	 0.5372000 	 0.3250000 	 0.1842000 	 0.1416000 	 3.6092000
7.8000000 	 -1.1500000 	 -1.7500000 	 3.2606000 	 0.1142000 	 0.7473000 	 3.1650000 	 0.4347000 	 0.2396000 	 0.1321000 	 0.1097000 	 2.6395000
7.8000000 	 -1.1500000 	 -1.5000000 	 2.8745000 	 0.1395000 	 0.6121000 	 3.2999000 	 0.2934000 	 0.1527000 	 0.0870000 	 0.0727000 	 1.7095000
7.8000000 	 -1.1500000 	 -1.2500000 	 2.4941000 	 0.1358000 	 0.4340000 	 3.2972000 	 0.1761000 	 0.0908000 	 0.0539000 	 0.0434000 	 1.0128000
7.8000000 	 -1.1500000 	 -1.0000000 	 2.2478000 	 0.1126000 	 0.2809000 	 3.1232000 	 0.1041000 	 0.0535000 	 0.0330000 	 0.0251000 	 0.5742000
7.8000000 	 -1.1500000 	 -0.7500000 	 1.3630000 	 0.0974000 	 0.1944000 	 2.7616000 	 0.1507000 	 0.0388000 	 0.0197000 	 0.0280000 	 0.4437000
7.8000000 	 -1.1500000 	 -0.5000000 	 0.7345000 	 0.0908000 	 0.1484000 	 2.5549000 	 0.2506000 	 0.0390000 	 0.0221000 	 0.0413000 	 0.5289000
7.8000000 	 -1.0250000 	 -4.0000000 	 34.8007000 	 0.0000000 	 0.0000000 	 0.9015000 	 0.0023000 	 0.0220000 	 0.1174000 	 0.0021000 	 0.1921000
7.8000000 	 -1.0250000 	 -3.7500000 	 35.6518000 	 0.0000000 	 0.0000000 	 1.3196000 	 0.0118000 	 0.0428000 	 0.1531000 	 0.0070000 	 0.5393000
7.8000000 	 -1.0250000 	 -3.5000000 	 31.4845000 	 0.0000000 	 0.0032000 	 1.7214000 	 0.0440000 	 0.0817000 	 0.1949000 	 0.0227000 	 1.4368000
7.8000000 	 -1.0250000 	 -3.2500000 	 22.2797000 	 0.0000000 	 0.0159000 	 2.0342000 	 0.1191000 	 0.1468000 	 0.2404000 	 0.0533000 	 2.7973000
7.8000000 	 -1.0250000 	 -3.0000000 	 15.2165000 	 0.0000000 	 0.0607000 	 2.2029000 	 0.2272000 	 0.2377000 	 0.2769000 	 0.0890000 	 3.9078000
7.8000000 	 -1.0250000 	 -2.7500000 	 10.0878000 	 0.0018000 	 0.1836000 	 2.3520000 	 0.3551000 	 0.3508000 	 0.2911000 	 0.1234000 	 4.5818000
7.8000000 	 -1.0250000 	 -2.5000000 	 6.7066000 	 0.0123000 	 0.4233000 	 2.5087000 	 0.4734000 	 0.4486000 	 0.2734000 	 0.1474000 	 4.7091000
7.8000000 	 -1.0250000 	 -2.2500000 	 5.0858000 	 0.0386000 	 0.7327000 	 2.7092000 	 0.5463000 	 0.4854000 	 0.2343000 	 0.1548000 	 4.3549000
7.8000000 	 -1.0250000 	 -2.0000000 	 4.0173000 	 0.0892000 	 0.9635000 	 2.9487000 	 0.5350000 	 0.4345000 	 0.1843000 	 0.1412000 	 3.6087000
7.8000000 	 -1.0250000 	 -1.7500000 	 3.1821000 	 0.1491000 	 0.9773000 	 3.1706000 	 0.4331000 	 0.3217000 	 0.1322000 	 0.1095000 	 2.6393000
7.8000000 	 -1.0250000 	 -1.5000000 	 2.7698000 	 0.1829000 	 0.8024000 	 3.3068000 	 0.2928000 	 0.2061000 	 0.0870000 	 0.0727000 	 1.7107000
7.8000000 	 -1.0250000 	 -1.2500000 	 2.5725000 	 0.1782000 	 0.5701000 	 3.3003000 	 0.1756000 	 0.1225000 	 0.0540000 	 0.0433000 	 1.0129000
7.8000000 	 -1.0250000 	 -1.0000000 	 2.2707000 	 0.1485000 	 0.3707000 	 3.1255000 	 0.1037000 	 0.0723000 	 0.0331000 	 0.0250000 	 0.5743000
7.8000000 	 -1.0250000 	 -0.7500000 	 1.3877000 	 0.1294000 	 0.2577000 	 2.7638000 	 0.1477000 	 0.0520000 	 0.0196000 	 0.0275000 	 0.4391000
7.8000000 	 -1.0250000 	 -0.5000000 	 0.7291000 	 0.1212000 	 0.1968000 	 2.5562000 	 0.2496000 	 0.0519000 	 0.0220000 	 0.0411000 	 0.5273000
7.8000000 	 -0.9000000 	 -4.0000000 	 34.7579000 	 0.0000000 	 0.0000000 	 0.9013000 	 0.0023000 	 0.0293000 	 0.1172000 	 0.0021000 	 0.1918000
7.8000000 	 -0.9000000 	 -3.7500000 	 35.4418000 	 0.0000000 	 0.0000000 	 1.3230000 	 0.0119000 	 0.0573000 	 0.1533000 	 0.0071000 	 0.5447000
7.8000000 	 -0.9000000 	 -3.5000000 	 31.4763000 	 0.0000000 	 0.0042000 	 1.7208000 	 0.0439000 	 0.1086000 	 0.1946000 	 0.0226000 	 1.4340000
7.8000000 	 -0.9000000 	 -3.2500000 	 22.2405000 	 0.0000000 	 0.0211000 	 2.0352000 	 0.1190000 	 0.1955000 	 0.2402000 	 0.0532000 	 2.7970000
7.8000000 	 -0.9000000 	 -3.0000000 	 15.1637000 	 0.0000000 	 0.0794000 	 2.2040000 	 0.2266000 	 0.3162000 	 0.2767000 	 0.0888000 	 3.9051000
7.8000000 	 -0.9000000 	 -2.7500000 	 10.2126000 	 0.0036000 	 0.2403000 	 2.3489000 	 0.3528000 	 0.4651000 	 0.2905000 	 0.1228000 	 4.5669000
7.8000000 	 -0.9000000 	 -2.5000000 	 6.7135000 	 0.0158000 	 0.5547000 	 2.5126000 	 0.4714000 	 0.5962000 	 0.2733000 	 0.1470000 	 4.7080000
7.8000000 	 -0.9000000 	 -2.2500000 	 5.1707000 	 0.0497000 	 0.9581000 	 2.7156000 	 0.5435000 	 0.6461000 	 0.2343000 	 0.1544000 	 4.3548000
7.8000000 	 -0.9000000 	 -2.0000000 	 4.1922000 	 0.1157000 	 1.2498000 	 2.9517000 	 0.5308000 	 0.5791000 	 0.1844000 	 0.1405000 	 3.6015000
7.8000000 	 -0.9000000 	 -1.7500000 	 3.4004000 	 0.1941000 	 1.2653000 	 3.1732000 	 0.4302000 	 0.4307000 	 0.1326000 	 0.1090000 	 2.6360000
7.8000000 	 -0.9000000 	 -1.5000000 	 2.8709000 	 0.2396000 	 1.0423000 	 3.3149000 	 0.2918000 	 0.2772000 	 0.0871000 	 0.0726000 	 1.7116000
7.8000000 	 -0.9000000 	 -1.2500000 	 2.5516000 	 0.2337000 	 0.7425000 	 3.3042000 	 0.1749000 	 0.1654000 	 0.0542000 	 0.0432000 	 1.0126000
7.8000000 	 -0.9000000 	 -1.0000000 	 2.2823000 	 0.1955000 	 0.4874000 	 3.1299000 	 0.1034000 	 0.0977000 	 0.0331000 	 0.0250000 	 0.5752000
7.8000000 	 -0.9000000 	 -0.7500000 	 1.3958000 	 0.1717000 	 0.3416000 	 2.7659000 	 0.1446000 	 0.0699000 	 0.0196000 	 0.0271000 	 0.4349000
7.8000000 	 -0.9000000 	 -0.5000000 	 0.7763000 	 0.1619000 	 0.2609000 	 2.5547000 	 0.2482000 	 0.0695000 	 0.0220000 	 0.0409000 	 0.5259000
7.8000000 	 -0.7750000 	 -4.0000000 	 34.7187000 	 0.0000000 	 0.0000000 	 0.9014000 	 0.0023000 	 0.0390000 	 0.1171000 	 0.0021000 	 0.1917000
7.8000000 	 -0.7750000 	 -3.7500000 	 35.3764000 	 0.0000000 	 0.0000000 	 1.3226000 	 0.0119000 	 0.0761000 	 0.1530000 	 0.0071000 	 0.5439000
7.8000000 	 -0.7750000 	 -3.5000000 	 31.4458000 	 0.0000000 	 0.0056000 	 1.7207000 	 0.0436000 	 0.1444000 	 0.1944000 	 0.0226000 	 1.4317000
7.8000000 	 -0.7750000 	 -3.2500000 	 22.2369000 	 0.0000000 	 0.0275000 	 2.0349000 	 0.1184000 	 0.2597000 	 0.2399000 	 0.0531000 	 2.7917000
7.8000000 	 -0.7750000 	 -3.0000000 	 14.9492000 	 0.0000000 	 0.1045000 	 2.2135000 	 0.2268000 	 0.4221000 	 0.2769000 	 0.0890000 	 3.9196000
7.8000000 	 -0.7750000 	 -2.7500000 	 10.3310000 	 0.0047000 	 0.3144000 	 2.3467000 	 0.3501000 	 0.6162000 	 0.2898000 	 0.1221000 	 4.5522000
7.8000000 	 -0.7750000 	 -2.5000000 	 6.7533000 	 0.0203000 	 0.7230000 	 2.5157000 	 0.4678000 	 0.7904000 	 0.2729000 	 0.1463000 	 4.7000000
7.8000000 	 -0.7750000 	 -2.2500000 	 4.9234000 	 0.0642000 	 1.2447000 	 2.7289000 	 0.5410000 	 0.8604000 	 0.2344000 	 0.1541000 	 4.3625000
7.8000000 	 -0.7750000 	 -2.0000000 	 4.0391000 	 0.1500000 	 1.6104000 	 2.9655000 	 0.5280000 	 0.7727000 	 0.1846000 	 0.1401000 	 3.6068000
7.8000000 	 -0.7750000 	 -1.7500000 	 3.3519000 	 0.2531000 	 1.6250000 	 3.1867000 	 0.4279000 	 0.5764000 	 0.1327000 	 0.1087000 	 2.6385000
7.8000000 	 -0.7750000 	 -1.5000000 	 2.9199000 	 0.3128000 	 1.3368000 	 3.3218000 	 0.2899000 	 0.3718000 	 0.0874000 	 0.0723000 	 1.7108000
7.8000000 	 -0.7750000 	 -1.2500000 	 2.5724000 	 0.3064000 	 0.9583000 	 3.3131000 	 0.1743000 	 0.2227000 	 0.0542000 	 0.0431000 	 1.0138000
7.8000000 	 -0.7750000 	 -1.0000000 	 2.3050000 	 0.2569000 	 0.6344000 	 3.1337000 	 0.1030000 	 0.1319000 	 0.0332000 	 0.0250000 	 0.5758000
7.8000000 	 -0.7750000 	 -0.7500000 	 1.4204000 	 0.2272000 	 0.4529000 	 2.7705000 	 0.1398000 	 0.0935000 	 0.0195000 	 0.0263000 	 0.4275000
7.8000000 	 -0.7750000 	 -0.5000000 	 0.7339000 	 0.2165000 	 0.3455000 	 2.5568000 	 0.2463000 	 0.0925000 	 0.0218000 	 0.0406000 	 0.5229000
7.8000000 	 -0.6500000 	 -4.0000000 	 34.6258000 	 0.0000000 	 0.0000000 	 0.9006000 	 0.0023000 	 0.0518000 	 0.1167000 	 0.0021000 	 0.1910000
7.8000000 	 -0.6500000 	 -3.7500000 	 34.9296000 	 0.0000000 	 0.0000000 	 1.3329000 	 0.0122000 	 0.1027000 	 0.1536000 	 0.0073000 	 0.5591000
7.8000000 	 -0.6500000 	 -3.5000000 	 31.2327000 	 0.0000000 	 0.0076000 	 1.7325000 	 0.0441000 	 0.1936000 	 0.1948000 	 0.0228000 	 1.4490000
7.8000000 	 -0.6500000 	 -3.2500000 	 22.2055000 	 0.0000000 	 0.0361000 	 2.0352000 	 0.1178000 	 0.3450000 	 0.2395000 	 0.0529000 	 2.7871000
7.8000000 	 -0.6500000 	 -3.0000000 	 14.9609000 	 0.0000000 	 0.1366000 	 2.2142000 	 0.2254000 	 0.5599000 	 0.2763000 	 0.0886000 	 3.9114000
7.8000000 	 -0.6500000 	 -2.7500000 	 10.3367000 	 0.0061000 	 0.4107000 	 2.3488000 	 0.3476000 	 0.8165000 	 0.2893000 	 0.1214000 	 4.5431000
7.8000000 	 -0.6500000 	 -2.5000000 	 6.6920000 	 0.0261000 	 0.9410000 	 2.5244000 	 0.4648000 	 1.0500000 	 0.2728000 	 0.1458000 	 4.7020000
7.8000000 	 -0.6500000 	 -2.2500000 	 5.1683000 	 0.0822000 	 1.5931000 	 2.7350000 	 0.5347000 	 1.1393000 	 0.2343000 	 0.1530000 	 4.3533000
